ID,Module,pre/post,Term#,prepost#,Term,Gender#,FirstGen#,FinancialAid#,Race#,International,Application,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q6_15,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,interest,aspirations,beliefs,selfefficacy
227,ENVS3,post,4,2,Fall 2022,1,2,1,7,2,2022,3,5,5,1,5,5,3,5,2,5,4,1,4,1,5,4,3,5,4,1,4,1,4,4,4,1,4,3,5,3,5,4,4,4,4,4,4,4,5,4,2,3,4,2,2,1,4,3,4,4,3,4,2,5,4,4,3
228,ENVS3,pre,4,1,Fall 2022,1,2,1,2,2,2022,4,5,5,4,5,5,4,5,4,4,4,3,4,4,5,5,4,4,5,4,5,5,5,5,4,2,4,2,4,4,5,4,4,4,5,4,5,5,5,4,3,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4
228,ENVS3,post,4,2,Fall 2022,1,2,1,2,2,2022,3,4,5,4,5,4,5,4,4,4,5,2,4,3,4,3,3,3,4,4,4,4,4,4,5,3,5,4,5,5,5,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4
229,ENVS3,pre,4,1,Fall 2022,1,2,1,7,2,2022,4,3,2,2,3,3,2,3,3,4,2,2,3,1,3,2,3,2,4,4,4,3,4,5,5,2,3,4,2,3,3,4,4,3,4,3,3,3,5,2,1,3,2,1,3,2,3,2,4,4,3,2,1,3,3,3,2
229,ENVS3,post,4,2,Fall 2022,1,2,1,7,2,2022,4,3,5,3,4,4,4,4,3,3,4,3,3,2,4,3,3,3,3,4,3,5,4,4,3,2,3,3,4,4,5,4,4,5,4,3,3,4,5,3,3,3,3,3,5,2,4,4,4,4,3,3,3,4,3,4,3
230,ENVS3,pre,4,1,Fall 2022,2,2,1,7,2,2022,4,4,4,4,4,3,5,4,2,4,4,2,4,2,4,3,3,3,4,4,4,4,4,4,3,3,3,2,4,4,4,5,4,4,5,3,4,5,5,4,4,4,4,3,3,4,3,4,3,4,4,3,5,4,4,4,4
230,ENVS3,post,4,2,Fall 2022,2,2,1,7,2,2022,5,4,3,4,3,4,4,4,5,4,3,2,3,4,4,4,3,3,3,3,4,4,3,5,4,2,3,3,5,5,4,3,4,4,5,3,4,5,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,4
231,ENVS3,pre,4,1,Fall 2022,1,2,1,7,2,2022,4,4,4,3,5,5,5,5,4,5,4,3,3,3,5,5,4,4,4,3,4,4,4,4,4,3,4,5,5,5,5,4,5,5,5,4,4,5,5,4,3,4,4,3,2,3,4,4,4,4,3,3,3,4,4,5,4
231,ENVS3,post,4,2,Fall 2022,1,2,1,7,2,2022,5,4,4,4,5,4,4,4,4,4,3,3,4,4,5,4,5,4,5,2,4,4,5,5,4,3,4,4,4,5,5,3,4,4,5,3,4,4,4,4,4,4,3,4,4,3,4,4,4,5,3,4,4,4,4,4,4
232,ENVS3,pre,4,1,Fall 2022,2,2,2,7,2,2022,5,5,5,4,5,5,5,5,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,4,2,5,4,5,5,5,5,5,5,5,5,5,5,5,3,4,4,3,3,3,2,4,3,4,3,3,3,3,5,5,5,3
232,ENVS3,post,4,2,Fall 2022,2,2,2,7,2,2022,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,5,5,4,4,3,5,5,5,4
233,ENVS3,pre,4,1,Fall 2022,1,2,2,7,2,2022,4,5,5,4,4,5,4,4,3,5,4,3,4,3,5,3,4,4,4,4,3,5,4,4,4,3,4,3,4,5,5,4,4,4,4,4,4,4,4,3,4,3,3,3,4,3,3,3,4,4,3,4,2,4,4,4,3
233,ENVS3,post,4,2,Fall 2022,1,2,2,7,2,2022,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4
234,ENVS3,pre,4,1,Fall 2022,2,2,2,7,2,2022,3,3,3,2,3,2,3,4,2,3,2,2,4,2,3,2,3,3,3,2,3,2,3,4,4,2,3,3,4,2,4,3,4,4,3,3,2,4,3,4,4,4,5,3,4,3,4,4,4,4,4,4,2,3,3,3,4
234,ENVS3,post,4,2,Fall 2022,2,2,2,7,2,2022,3,2,2,1,2,2,1,3,1,2,1,2,3,3,5,3,4,3,4,3,4,3,4,4,3,1,3,4,3,4,5,3,5,4,3,3,2,4,3,4,4,4,4,4,3,3,4,4,4,4,4,4,3,2,3,3,4
235,ENVS3,pre,4,1,Fall 2022,2,2,2,5,2,2022,5,4,4,4,4,5,4,5,4,5,5,3,3,2,4,4,4,4,4,5,4,3,3,4,4,2,4,4,4,5,5,5,5,4,5,5,5,5,4,4,4,5,4,4,3,4,4,4,4,4,4,3,2,4,4,5,4
235,ENVS3,post,4,2,Fall 2022,2,2,2,5,2,2022,5,4,3,5,3,4,4,5,4,4,4,3,3,3,5,4,4,5,4,5,4,5,4,4,4,3,4,4,5,4,5,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4
236,ENVS3,pre,4,1,Fall 2022,2,2,2,2,1,2022,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
236,ENVS3,post,4,2,Fall 2022,2,2,2,2,1,2022,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
237,ENVS3,pre,4,1,Fall 2022,2,2,2,7,2,2022,4,5,5,3,4,4,3,5,3,5,4,3,4,4,5,4,5,4,5,4,3,4,4,4,4,2,5,5,5,5,5,4,5,5,5,5,5,5,5,4,3,4,4,3,5,5,3,4,5,4,4,4,4,4,4,5,4
237,ENVS3,post,4,2,Fall 2022,2,2,2,7,2,2022,4,4,4,4,5,5,4,4,3,4,4,3,4,2,5,4,4,4,4,4,3,4,5,3,3,3,4,4,4,4,4,4,4,4,4,5,5,4,5,3,4,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,4
238,ENVS3,pre,4,1,Fall 2022,1,2,2,7,2,2022,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,2,4,3,3,1,4,4,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4
238,ENVS3,post,4,2,Fall 2022,1,2,2,7,2,2022,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
239,ENVS3,pre,4,1,Fall 2022,2,2,1,7,2,2022,3,5,5,4,5,4,4,4,3,4,4,2,4,3,5,3,4,3,4,4,4,5,5,4,5,2,5,4,5,5,5,4,5,4,5,3,5,5,5,4,4,4,3,4,2,4,4,4,5,4,4,3,3,4,4,5,4
239,ENVS3,post,4,2,Fall 2022,2,2,1,7,2,2022,4,5,4,3,5,5,4,4,3,4,4,3,4,2,5,5,5,4,5,4,4,5,5,5,5,2,4,5,5,5,5,4,5,4,5,4,5,5,5,4,4,4,4,4,4,4,5,4,5,5,3,4,5,4,5,5,4
240,ENVS3,pre,4,1,Fall 2022,2,2,2,7,2,2022,4,5,4,4,4,5,4,5,5,5,4,2,4,3,4,4,4,4,4,3,5,4,5,5,3,2,3,3,3,4,4,4,4,4,5,4,3,3,4,5,5,4,5,4,4,2,5,4,4,4,4,3,5,4,4,4,4
240,ENVS3,post,4,2,Fall 2022,2,2,2,7,2,2022,4,5,4,4,5,4,5,4,5,5,4,2,4,3,4,4,3,5,4,3,4,4,5,5,2,2,4,4,5,5,5,4,5,5,5,3,4,4,5,5,5,5,5,4,4,4,4,4,5,5,4,4,3,4,4,5,4
241,ENVS3,pre,4,1,Fall 2022,1,2,2,7,2,2022,4,5,5,5,4,5,5,5,4,5,4,2,5,2,4,3,4,3,5,4,5,2,2,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,4,3,3,5,4,2,3,4,5,4,5,4
241,ENVS3,post,4,2,Fall 2022,1,2,2,7,2,2022,4,5,5,5,5,5,5,5,4,5,5,3,4,3,5,5,4,4,5,5,5,4,5,5,4,3,5,5,5,5,5,5,5,5,5,4,5,5,5,4,3,5,5,5,4,4,5,4,5,5,3,4,4,5,4,5,4
242,ENVS3,pre,4,1,Fall 2022,2,2,1,2,2,2022,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
242,ENVS3,post,4,2,Fall 2022,2,2,1,2,2,2022,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,4,4,5,5,2,4,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
243,ENVS3,pre,4,1,Fall 2022,1,2,2,7,2,2022,4,5,4,4,5,4,4,4,4,5,4,4,4,3,5,4,4,4,4,4,4,5,5,5,4,3,4,4,5,5,4,5,4,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4
243,ENVS3,post,4,2,Fall 2022,1,2,2,7,2,2022,4,5,4,3,4,4,4,5,3,4,4,4,4,3,4,4,5,4,4,4,4,5,5,4,5,4,4,4,5,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,3,4,5,4,4,4,4,4,4,4
244,PSYC1,pre,1,1,Spring 2021,2,2,2,7,2,2016,5,4,3,4,4,4,4,4,5,5,4,4,4,3,5,5,5,5,4,3,5,4,4,5,4,2,5,4,5,5,5,4,5,5,5,5,5,4,5,4,4,4,4,3,4,3,5,4,5,5,4,4,3,4,4,5,4
244,PSYC1,post,1,2,Spring 2021,2,2,2,7,2,2016,4,4,3,4,4,4,4,5,4,4,4,3,4,3,4,4,4,3,5,3,4,5,4,4,5,3,4,4,5,5,5,5,5,4,5,4,5,5,4,4,4,4,3,5,4,3,4,4,5,5,4,4,3,4,4,5,4
245,PSYC1,pre,1,1,Spring 2021,1,2,1,5,2,2019,2,5,4,3,4,5,3,4,3,5,3,2,4,3,4,3,3,3,3,3,3,3,4,4,3,1,5,4,4,5,5,4,4,4,5,3,5,4,5,3,2,3,3,4,4,3,3,2,4,4,2,3,3,4,3,4,3
245,PSYC1,post,1,2,Spring 2021,1,2,1,5,2,2019,3,4,4,3,3,4,4,4,3,3,3,1,4,2,4,3,2,2,3,3,2,4,4,4,4,1,3,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,4,4,3,3,4,3,3,4,3
246,PSYC1,pre,1,1,Spring 2021,1,2,1,7,2,2017,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5
246,PSYC1,post,1,2,Spring 2021,1,2,1,7,2,2017,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
247,PSYC1,pre,1,1,Spring 2021,2,2,1,7,2,2017,4,5,5,5,4,5,5,5,4,5,5,2,2,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5
247,PSYC1,post,1,2,Spring 2021,2,2,1,7,2,2017,2,5,5,5,5,5,4,5,5,5,5,3,2,5,5,5,5,4,4,5,4,5,5,5,4,4,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
248,PSYC1,pre,1,1,Spring 2021,1,2,1,7,2,2017,3,4,4,4,4,4,4,3,3,4,3,3,4,3,5,4,4,3,4,4,5,4,4,4,4,3,5,5,5,5,5,5,4,4,5,5,5,5,4,4,4,4,5,4,4,5,4,5,5,5,5,5,5,4,4,5,5
248,PSYC1,post,1,2,Spring 2021,1,2,1,7,2,2017,4,5,5,5,5,5,4,5,4,5,4,3,5,4,5,4,4,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,4,5,4,4,5,5,5,5,4,5,5,4,5,5,4,5,5,5,5,5,5
249,PSYC1,pre,1,1,Spring 2021,1,2,2,7,2,2017,2,2,2,4,4,4,4,4,2,2,2,4,4,2,4,4,4,4,4,4,2,4,5,5,5,1,5,5,5,5,5,4,5,5,5,5,4,5,5,4,3,4,4,3,4,5,5,4,4,4,4,5,5,2,4,5,4
249,PSYC1,post,1,2,Spring 2021,1,2,2,7,2,2017,1,3,3,3,3,3,3,2,3,4,1,2,4,2,5,4,4,2,4,4,2,2,5,5,5,1,3,5,5,4,5,4,4,4,5,4,4,4,5,4,3,5,5,4,4,4,4,4,5,5,2,4,5,3,4,4,4
250,PSYC1,pre,1,1,Spring 2021,1,2,1,2,2,2017,3,5,2,1,5,5,5,5,2,5,5,1,5,3,5,5,5,5,5,4,5,3,5,5,1,1,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,4,4,2,2,1,5,5,5,4,5,3,2,5,5,5,4
250,PSYC1,post,1,2,Spring 2021,1,2,1,2,2,2017,2,3,3,1,3,2,3,3,3,4,3,1,4,1,4,3,4,2,4,4,5,2,4,5,1,1,4,5,3,5,4,4,5,3,2,5,4,4,5,4,2,2,2,2,3,4,4,4,4,4,4,2,4,3,4,4,4
251,PSYC1,pre,2,1,Fall 2021,2,2,2,7,2,2018,4,4,3,5,4,4,4,4,2,4,2,1,4,1,5,4,4,4,5,4,4,4,4,5,4,1,4,4,4,5,4,4,4,4,5,4,4,5,5,5,4,5,4,5,4,5,5,5,5,5,5,4,5,4,4,4,5
251,PSYC1,post,2,2,Fall 2021,2,2,2,7,2,2018,2,4,1,2,4,4,4,2,1,4,1,1,4,1,4,2,2,2,4,5,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,2,4,4,4
252,PSYC1,pre,1,1,Spring 2021,1,2,2,7,2,2018,2,4,4,3,3,4,3,4,3,4,4,2,3,2,4,3,3,2,4,2,4,3,4,4,3,3,3,3,3,3,4,2,4,4,4,2,4,4,4,3,2,3,2,3,4,4,3,2,3,4,2,2,4,4,3,4,3
252,PSYC1,post,1,2,Spring 2021,1,2,2,7,2,2018,3,4,3,3,3,4,3,4,3,4,4,2,3,2,4,3,3,3,3,4,3,3,3,2,2,2,2,4,4,3,4,2,4,4,4,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,2,3,3,4,4
253,PSYC1,pre,2,1,Fall 2021,1,2,1,1,2,2018,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,3,4,4,4,4
253,PSYC1,post,2,2,Fall 2021,1,2,1,1,2,2018,3,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,5,4,4,3,4,5,5,4,4,4,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4
254,PSYC1,pre,4,1,Fall 2022,2,2,2,7,2,2018,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,5,5,4,5,4,5,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,4,5,5,5,5,5
254,PSYC1,post,4,2,Fall 2022,2,2,2,7,2,2018,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,3,4,5,5,4,5,5,4,5,5,5,1,5
255,PSYC1,pre,1,1,Spring 2021,1,2,1,2,2,2018,4,4,4,4,5,5,4,4,4,5,4,1,5,2,5,5,4,3,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5
255,PSYC1,post,1,2,Spring 2021,1,2,1,2,2,2018,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,2,4,4,4,4,4,4,2,4,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4
256,PSYC1,pre,1,1,Spring 2021,1,2,1,2,2,2018,3,5,4,5,4,5,5,5,2,4,5,2,4,4,4,4,5,3,4,5,5,4,5,4,2,2,5,4,5,5,5,4,5,5,5,4,4,5,5,5,4,4,5,4,4,5,5,5,5,4,5,5,5,5,4,5,5
256,PSYC1,post,1,2,Spring 2021,1,2,1,2,2,2018,4,5,4,5,4,5,4,5,4,4,4,4,4,2,5,4,5,3,4,5,5,4,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,4,4,5,5
257,PSYC1,pre,1,1,Spring 2021,2,2,2,2,2,2018,3,4,4,5,4,4,4,4,3,4,3,1,4,3,4,2,4,2,4,3,4,4,4,4,4,3,5,4,5,5,5,3,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,4,4,5,4,4,5,5
257,PSYC1,post,1,2,Spring 2021,2,2,2,2,2,2018,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,4,2,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,5,4,4,4,4
258,PSYC1,pre,2,1,Fall 2021,1,2,2,7,2,2019,1,3,2,1,2,2,3,3,2,2,2,3,4,3,3,4,4,3,4,3,3,3,3,4,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,3
258,PSYC1,post,2,2,Fall 2021,1,2,2,7,2,2019,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
259,PSYC1,pre,2,1,Fall 2021,2,2,2,7,2,2019,3,3,3,4,4,4,4,3,2,4,4,2,2,4,3,4,3,5,4,2,4,3,4,5,4,1,5,4,5,5,5,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4
259,PSYC1,post,2,2,Fall 2021,2,2,2,7,2,2019,4,4,3,4,3,4,3,3,4,4,3,3,4,4,3,5,5,5,4,5,4,3,5,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,3,3,4,4,4,4,4
260,PSYC1,pre,2,1,Fall 2021,1,2,1,7,2,2019,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
260,PSYC1,post,2,2,Fall 2021,1,2,1,7,2,2019,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
261,PSYC1,pre,2,1,Fall 2021,2,2,2,7,2,2020,2,4,5,2,3,4,2,4,2,3,4,2,3,2,5,3,3,2,3,1,3,3,3,3,4,1,3,3,4,5,5,4,5,4,5,3,3,4,4,4,3,5,2,4,2,1,5,4,4,3,4,3,2,3,3,4,4
261,PSYC1,post,2,2,Fall 2021,2,2,2,7,2,2020,2,5,3,1,3,4,2,4,1,3,3,1,3,3,5,3,2,3,3,1,2,4,4,3,5,1,3,4,3,4,4,2,5,5,4,4,3,4,3,4,3,5,3,4,1,3,5,3,5,4,3,4,2,3,3,4,4
262,PSYC1,pre,1,1,Spring 2021,2,2,2,7,2,2019,4,4,4,4,3,4,3,3,4,5,5,4,4,3,4,3,5,4,4,4,5,4,3,4,5,1,3,4,3,4,5,4,3,5,4,5,5,4,5,4,3,4,4,3,3,4,4,4,4,3,4,3,2,4,4,4,4
262,PSYC1,post,1,2,Spring 2021,2,2,2,7,2,2019,4,4,3,3,3,3,4,3,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,3,3,2,4,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4
263,PSYC1,pre,1,1,Spring 2021,1,2,1,2,2,2019,3,5,4,5,5,4,4,4,3,5,4,4,5,4,5,4,4,4,5,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,2,2,2,2,1,5,3,3,3,2,2,1,4,4,5,2
263,PSYC1,post,1,2,Spring 2021,1,2,1,2,2,2019,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3,5,3,5,4,3,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,4,3,5,4,4,4,4,2,5,4,5,3
264,PSYC1,pre,1,1,Spring 2021,1,2,1,7,1,2019,2,3,2,2,2,3,3,3,2,3,3,1,1,1,3,3,1,3,2,1,2,4,3,3,3,1,4,4,4,4,5,5,5,4,5,4,4,4,4,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,2,4,3
264,PSYC1,post,1,2,Spring 2021,1,2,1,7,1,2019,2,3,2,2,2,2,3,3,2,3,2,1,2,2,3,3,2,2,2,2,2,3,3,3,2,2,3,3,3,3,4,4,4,4,4,2,3,4,4,4,3,3,4,3,3,4,4,3,3,4,4,3,3,2,2,4,3
265,PSYC1,pre,1,1,Spring 2021,2,2,2,7,2,2019,3,5,4,3,4,5,4,5,2,4,4,2,5,3,5,4,4,5,5,3,4,4,5,4,1,2,5,4,5,5,5,5,5,5,5,5,4,4,5,4,3,3,4,4,3,1,4,3,4,4,3,4,2,4,4,5,4
265,PSYC1,post,1,2,Spring 2021,2,2,2,7,2,2019,3,4,3,3,4,4,4,4,2,4,4,2,3,2,3,3,2,3,3,4,4,4,3,4,2,2,5,4,3,4,4,3,4,4,4,4,4,4,4,3,2,2,3,3,2,2,3,3,4,4,3,3,2,4,3,4,3
266,PSYC1,pre,1,1,Spring 2021,1,1,1,2,1,2019,2,4,4,2,2,3,4,4,2,4,3,2,4,1,4,4,4,2,4,4,4,4,3,4,4,2,5,4,3,5,5,4,3,4,4,4,4,4,3,3,3,3,3,2,3,4,4,4,3,4,3,3,4,3,4,4,3
266,PSYC1,post,1,2,Spring 2021,1,1,1,2,1,2019,4,4,2,2,4,4,3,3,3,4,3,1,3,1,4,4,4,1,3,3,4,4,5,4,4,1,5,4,5,4,4,5,5,5,4,5,4,5,4,3,4,3,3,4,4,4,4,4,4,4,3,3,4,3,4,5,4
267,PSYC1,pre,1,1,Spring 2021,2,1,1,3,2,2020,4,4,4,4,4,4,4,4,4,4,2,2,5,2,5,4,4,2,5,4,5,4,5,4,5,1,5,3,4,5,5,4,4,5,5,2,4,4,4,4,5,3,4,3,2,3,4,4,4,4,4,4,4,4,4,4,4
267,PSYC1,post,1,2,Spring 2021,2,1,1,3,2,2020,4,4,2,4,2,2,3,3,2,4,3,1,4,3,5,5,4,3,5,5,5,3,5,5,5,1,4,4,5,4,5,2,4,4,4,3,4,4,4,4,4,3,3,3,1,4,4,4,4,4,4,3,2,3,5,4,4
268,PSYC1,pre,1,1,Spring 2021,1,2,2,4,2,2020,5,4,4,4,5,5,4,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,2,4,2,1,5,4,4,4,2,3,1,5,5,5,4
268,PSYC1,post,1,2,Spring 2021,1,2,2,4,2,2020,5,5,2,5,5,5,4,5,3,5,3,1,4,3,3,3,4,3,2,5,3,5,5,5,3,2,5,5,4,5,5,2,5,5,5,5,5,5,5,4,4,4,4,4,4,3,4,4,4,4,4,4,1,5,3,5,4
269,PSYC1,pre,1,1,Spring 2021,2,2,2,7,2,2020,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,5,5,5,5,5,4,5,4,3,5,4,4,5,5
269,PSYC1,post,1,2,Spring 2021,2,2,2,7,2,2020,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
270,PSYC1,pre,1,1,Spring 2021,1,2,1,7,2,2020,5,4,3,3,5,5,5,5,5,5,4,4,4,4,4,3,3,4,4,5,4,5,5,5,5,4,4,5,5,5,5,4,5,4,5,5,5,5,5,5,5,3,5,3,3,5,4,5,5,5,4,4,4,5,4,5,5
270,PSYC1,post,1,2,Spring 2021,1,2,1,7,2,2020,4,5,5,5,5,5,5,5,4,5,5,4,5,4,5,5,4,4,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5
271,PSYC1,pre,1,1,Spring 2021,2,2,1,7,2,2020,3,4,4,1,4,4,4,4,2,4,3,1,4,3,5,4,4,4,4,2,4,4,5,5,2,2,5,5,4,5,5,4,5,4,5,5,4,4,5,4,4,4,3,3,3,3,4,3,4,4,4,4,2,4,4,5,4
271,PSYC1,post,1,2,Spring 2021,2,2,1,7,2,2020,4,5,3,1,3,4,3,4,1,3,3,1,4,3,5,4,4,4,4,2,4,5,4,5,3,1,5,4,4,5,5,4,4,5,5,5,4,5,5,5,4,4,4,3,2,2,4,3,4,4,4,3,1,3,4,5,4
272,PSYC1,pre,4,1,Fall 2022,1,2,2,6,2,2020,1,4,2,1,2,2,4,4,1,4,3,2,2,1,2,1,2,1,2,2,1,4,2,2,2,1,2,3,5,4,5,4,4,3,5,2,4,4,4,4,1,2,1,1,1,1,3,1,2,2,1,3,1,2,2,4,1
272,PSYC1,post,4,2,Fall 2022,1,2,2,6,2,2020,2,4,2,2,2,1,1,2,1,2,2,1,1,1,5,1,1,4,4,1,2,1,4,1,3,1,2,4,3,3,3,3,3,3,3,3,3,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1
